Ticker,Country,State,Name,Exchange,Currency,Sector,Industry,Market Cap.,Quote Type
MTD,United States,OH,Mettler-Toledo International Inc.,NYQ - NYSE,USD,Healthcare,Diagnostics & Research,19616434176.0,EQUITY
MTG-B.ST,Sweden,,Modern Times Group Mtg AB,STO - Stockholm,SEK,Consumer Cyclical,Broadcasting - TV,7614923776.0,EQUITY
MTLA.F,United States,IL,"Motorola Solutions, Inc.",FRA - Frankfurt,EUR,Technology,Communication Equipment,23970265088.0,EQUITY
MTN,United States,CO,"Vail Resorts, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Resorts & Casinos,9545169920.0,EQUITY
MTNL.BO,India,,Mahanagar Telephone Nigam Limited,BSE - BSE,INR,Communication Services,Telecom Services,6394499584.0,EQUITY
MTNL.NS,India,,Mahanagar Telephone Nigam Limited,NSI - NSE,INR,Communication Services,Telecom Services,6388704768.0,EQUITY
MTNRX,,,Manning & Napier Target 2020 Series Class R,NAS - Nasdaq,USD,,,,MUTUALFUND
MTO.F,United States,OH,Mettler-Toledo International Inc.,FRA - Frankfurt,EUR,Healthcare,Diagnostics & Research,17399156736.0,EQUITY
MTR,United States,TX,Mesa Royalty Trust,NYQ - NYSE,USD,Energy,Oil & Gas E&P,22605346.0,EQUITY
MTR.L,United Kingdom,,Metal Tiger plc,LSE - LSE,GBp,Basic Materials,Industrial Metals & Minerals,23362650.0,EQUITY
MTRAX,,,MainStay Income Builder Fund Class A,NAS - Nasdaq,USD,,,,MUTUALFUND
MTRCX,,,MFS Total Return Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
MTRN,United States,OH,Materion Corporation,NYQ - NYSE,USD,Basic Materials,Industrial Metals & Minerals,1278071680.0,EQUITY
MTRX,United States,OK,Matrix Service Company,NMS - NasdaqGS,USD,Energy,Oil & Gas Equipment & Services,512553696.0,EQUITY
MTS.MC,Luxembourg,,ArcelorMittal,MCE - MCE,EUR,Basic Materials,Steel,13595123712.0,EQUITY
MTT.F,United States,CA,"Mattel, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Leisure,3705131776.0,EQUITY
MTT.V,Canada,ON,Magna Terra Minerals Inc.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,1569068.0,EQUITY
MTU.PA,France,,Manitou BF SA,PAR - Paris,EUR,Industrials,Diversified Industrials,1004508736.0,EQUITY
MU,United States,ID,"Micron Technology, Inc.",NMS - NasdaqGS,USD,Technology,Semiconductor Memory,37616398336.0,EQUITY
MU-H.V,Canada,BC,Monster Uranium Corp.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,329451.0,EQUITY
MUNJALSHOW.BO,India,,Munjal Showa Limited,BSE - BSE,INR,Consumer Cyclical,Auto Parts,6389201408.0,EQUITY
MUNJALSHOW.NS,India,,Munjal Showa Limited,NSI - NSE,INR,Consumer Cyclical,Auto Parts,6424881664.0,EQUITY
MUR1.F,Japan,,"Murata Manufacturing Co., Ltd.",FRA - Frankfurt,EUR,Technology,Electronic Components,22748391424.0,EQUITY
MVC.MC,Spain,,Metrovacesa S.A.,MCE - MCE,EUR,Real Estate,Real Estate - General,1580344448.0,EQUITY
MVL.F,Bermuda,,Marvell Technology Group Ltd.,FRA - Frankfurt,EUR,Technology,Semiconductors,14448512000.0,EQUITY
MVPFX,,,Marathon Value Portfolio,NAS - Nasdaq,USD,,,,MUTUALFUND
MWK.F,United States,GA,"Mohawk Industries, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Home Furnishings & Fixtures,9683659776.0,EQUITY
MWZ.F,United States,NY,"MetLife, Inc.",FRA - Frankfurt,EUR,Financial Services,Insurance - Life,40642732032.0,EQUITY
MX.TO,Canada,BC,Methanex Corporation,TOR - Toronto,CAD,Basic Materials,Chemicals,4316191744.0,EQUITY
MX5.F,Canada,BC,Methanex Corporation,FRA - Frankfurt,EUR,Basic Materials,Chemicals,2970836224.0,EQUITY
MX7A.F,Hong Kong,,Melco International Development Limited,FRA - Frankfurt,EUR,Consumer Cyclical,Resorts & Casinos,2640244224.0,EQUITY
MXG.TO,Canada,AB,Maxim Power Corp.,TOR - Toronto,CAD,Utilities,Utilities - Independent Power Producers,96607912.0,EQUITY
MXIM,United States,CA,"Maxim Integrated Products, Inc.",NMS - NasdaqGS,USD,Technology,Semiconductors,15400184832.0,EQUITY
MXMPX,,,Great-West Moderate Profile Fund Investor Class,NAS - Nasdaq,USD,,,,MUTUALFUND
MXR.AX,Australia,SA,Maximus Resources Limited,ASX - ASX,AUD,Basic Materials,Industrial Metals & Minerals,2367433.0,EQUITY
MXXIX,,,Marsico 21st Century Fund,NAS - Nasdaq,USD,,,,MUTUALFUND
MYL,United States,PA,Mylan N.V.,NMS - NasdaqGS,USD,Healthcare,Drug Manufacturers - Specialty & Generic,8969038848.0,EQUITY
MZ8.F,Japan,,"Mizuho Financial Group, Inc.",FRA - Frankfurt,EUR,Financial Services,Banks - Regional - Asia,30951014400.0,EQUITY
MZA.F,Japan,,Mazda Motor Corporation,FRA - Frankfurt,EUR,Consumer Cyclical,Auto Manufacturers,5488802816.0,EQUITY
MZP.F,United Kingdom,,Wm Morrison Supermarkets PLC,FRA - Frankfurt,EUR,Consumer Defensive,Grocery Stores,5442101248.0,EQUITY
N1O.F,Russia,,PAO NOVATEK,FRA - Frankfurt,EUR,Energy,Oil & Gas E&P,53239709696.0,EQUITY
N5C.F,United Kingdom,,TP ICAP plc,FRA - Frankfurt,EUR,Financial Services,Capital Markets,1809384704.0,EQUITY
N7MG.F,Russia,,Novolipetsk Steel,FRA - Frankfurt,EUR,Basic Materials,Steel,14132036608.0,EQUITY
N9B.F,Japan,,BANDAI NAMCO Holdings Inc.,FRA - Frankfurt,EUR,Consumer Cyclical,Leisure,9332595712.0,EQUITY
NAK,Canada,BC,Northern Dynasty Minerals Ltd.,ASE - NYSE American,USD,Basic Materials,Industrial Metals & Minerals,160912672.0,EQUITY
NAKAS.AT,Greece,,Philippos Nakas S.A.,ATH - Athens,EUR,Services,"Specialty Retail, Other",10461000.0,EQUITY
NAN,United States,IL,Nuveen New York Quality Municipal Income Fund,NYQ - NYSE,USD,Financial Services,Asset Management,424254208.0,EQUITY
NANO,United States,CA,Nanometrics Incorporated,NMS - NasdaqGS,USD,Technology,Semiconductor Equipment & Materials,781427008.0,EQUITY
NANO.L,United Kingdom,,Nanoco Group plc,LSE - LSE,GBp,Technology,Semiconductor Equipment & Materials,109513104.0,EQUITY
NAR.V,Canada,BC,North Arrow Minerals Inc.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,6494068.0,EQUITY
NAS.OL,Norway,,Norwegian Air Shuttle ASA,OSL - Oslo,NOK,Industrials,Airports & Air Services,4361856000.0,EQUITY
NAVINFLUOR.NS,India,,Navin Fluorine International Limited,NSI - NSE,INR,Basic Materials,Chemicals,34758123520.0,EQUITY
NBL,United States,TX,"Noble Energy, Inc.",NYQ - NYSE,USD,Energy,Oil & Gas E&P,9894599680.0,EQUITY
NBO.F,Japan,,Nisshinbo Holdings Inc.,FRA - Frankfurt,EUR,Industrials,Conglomerates,1047415872.0,EQUITY
NBP.F,France,,Natixis S.A.,FRA - Frankfurt,EUR,Financial Services,Banks - Regional - Europe,13190551552.0,EQUITY
NBVENTURES.BO,India,,Nava Bharat Ventures Limited,BSE - BSE,INR,Utilities,Utilities - Regulated Electric,15289340928.0,EQUITY
NBVENTURES.NS,India,,Nava Bharat Ventures Limited,NSI - NSE,INR,Utilities,Utilities - Regulated Electric,15231322112.0,EQUITY
NC2A.F,Hong Kong,,CNOOC Limited,FRA - Frankfurt,EUR,Energy,Oil & Gas E&P,14575120.0,EQUITY
NC2B.F,Hong Kong,,CNOOC Limited,FRA - Frankfurt,EUR,Energy,Oil & Gas E&P,14169660.0,EQUITY
NCM.AX,Australia,VIC,Newcrest Mining Limited,ASX - ASX,AUD,Basic Materials,Gold,21917247488.0,EQUITY
NCO.F,South Africa,,Nedbank Group Limited,FRA - Frankfurt,EUR,Financial Services,Banks - Regional - Africa,7052220928.0,EQUITY
NCYD.F,Sweden,,Tele2 AB (publ),FRA - Frankfurt,EUR,Communication Services,Telecom Services,9268478976.0,EQUITY
ND5.F,Japan,,Nitto Denko Corporation,FRA - Frankfurt,EUR,Basic Materials,Specialty Chemicals,6293065216.0,EQUITY
NDA-DK.CO,Finland,,Nordea Bank Abp,CPH - Copenhagen,DKK,Financial Services,Banks - Regional - Europe,198948913152.0,EQUITY
NDA-FI.HE,Finland,,Nordea Bank Abp,HEL - Helsinki,EUR,Financial Services,Banks - Regional - Europe,26400194560.0,EQUITY
NE,United Kingdom,,Noble Corporation plc,NYQ - NYSE,USD,Energy,Oil & Gas Drilling,518242400.0,EQUITY
NEC1.F,Japan,,NEC Corporation,FRA - Frankfurt,EUR,Technology,Information Technology Services,8448477696.0,EQUITY
NECLIFE.NS,India,,Nectar Lifesciences Limited,NSI - NSE,INR,Healthcare,Drug Manufacturers - Major,3991845376.0,EQUITY
NECOX,,,Natixis Funds Trust II Oakmark Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
NECRX,,,Loomis Sayles Core Plus Bond Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
NECZX,,,Loomis Sayles Strategic Income Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
NEE,United States,FL,"NextEra Energy, Inc.",NYQ - NYSE,USD,Utilities,Utilities - Regulated Electric,97889525760.0,EQUITY
NEE.V,Canada,BC,Northern Vertex Mining Corp.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,41610220.0,EQUITY
NEF.F,Finland,,Neste Oyj,FRA - Frankfurt,EUR,Energy,Oil & Gas Refining & Marketing,22922264576.0,EQUITY
NEH.F,China,,"NetEase, Inc.",FRA - Frankfurt,EUR,Technology,Internet Content & Information,28770111488.0,EQUITY
NEJCX,,,Natixis Funds Trust I Vaughan Nelson Small Cap Value Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
NEM,United States,CO,Newmont Goldcorp Corporation,NYQ - NYSE,USD,Basic Materials,Gold,29236307968.0,EQUITY
NEN.F,Japan,,Renesas Electronics Corporation,FRA - Frankfurt,EUR,Technology,Semiconductors,6836478976.0,EQUITY
NESTE.HE,Finland,,Neste Oyj,HEL - Helsinki,EUR,Energy,Oil & Gas Refining & Marketing,23121858560.0,EQUITY
NESTLEIND.BO,India,,Nestlé India Limited,BSE - BSE,INR,Consumer Defensive,Packaged Foods,1109624094720.0,EQUITY
NESTLEIND.NS,India,,Nestlé India Limited,NSI - NSE,INR,Consumer Defensive,Packaged Foods,1106626609152.0,EQUITY
NEW,China,,Puxin Limited,NYQ - NYSE,USD,Consumer Defensive,Education & Training Services,481099744.0,EQUITY
NEWS.BK,Thailand,,News Network Corporation Public Company Limited,SET - Thailand,THB,Technology,Software - Infrastructure,678875008.0,EQUITY
NF2.F,Japan,,"Nissin Foods Holdings Co., Ltd.",FRA - Frankfurt,EUR,Consumer Defensive,Packaged Foods,5417077248.0,EQUITY
NFE,United States,NY,New Fortress Energy LLC,NMS - NasdaqGS,USD,Utilities,Utilities - Regulated Gas,1720934016.0,EQUITY
NFJ,United States,NY,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",NYQ - NYSE,USD,Financial Services,Asset Management,1148047360.0,EQUITY
NFLX,United States,CA,"Netflix, Inc.",NMS - NasdaqGS,USD,Consumer Cyclical,Media - Diversified,157779574784.0,EQUITY
NFR.F,Japan,,Nisshin Seifun Group Inc.,FRA - Frankfurt,EUR,Consumer Defensive,Packaged Foods,5917443584.0,EQUITY
NFS.F,United States,VA,Norfolk Southern Corporation,FRA - Frankfurt,EUR,Industrials,Railroads,48554061824.0,EQUITY
NG.L,United Kingdom,,National Grid plc,LSE - LSE,GBp,Utilities,Utilities - Diversified,28077185024.0,EQUITY
NGD,Canada,ON,New Gold Inc.,ASE - NYSE American,USD,Basic Materials,Gold,402185120.0,EQUITY
NGG,United Kingdom,,National Grid plc,NYQ - NYSE,USD,Utilities,Utilities - Diversified,36048699392.0,EQUITY
NGI.F,Japan,,"NGK Insulators, Ltd.",FRA - Frankfurt,EUR,Industrials,Diversified Industrials,3873925888.0,EQUITY
NGK.F,Japan,,"NGK Spark Plug Co., Ltd.",FRA - Frankfurt,EUR,Consumer Cyclical,Auto Parts,3228060160.0,EQUITY
NGZ.V,Canada,BC,NRG Metals Inc.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,9193565.0,EQUITY
NHC.AX,Australia,QLD,New Hope Corporation Limited,ASX - ASX,AUD,Basic Materials,Coal,2152981504.0,EQUITY
NHH.MC,Spain,,"NH Hotel Group, S.A.",MCE - MCE,EUR,Consumer Cyclical,Lodging,1824762752.0,EQUITY
NHI,United States,TN,"National Health Investors, Inc.",NYQ - NYSE,USD,Real Estate,REIT - Healthcare Facilities,3408014848.0,EQUITY
NHLD,United States,NY,National Holdings Corporation,NCM - NasdaqCM,USD,Financial Services,Capital Markets,36893712.0,EQUITY
NHTC,Hong Kong,,Natural Health Trends Corp.,NCM - NasdaqCM,USD,Consumer Defensive,Household & Personal Products,98191328.0,EQUITY
NHY.OL,Norway,,Norsk Hydro ASA,OSL - Oslo,NOK,Basic Materials,Aluminum,64644194304.0,EQUITY
NI,United States,IN,NiSource Inc.,NYQ - NYSE,USD,Utilities,Utilities - Regulated Gas,10648359936.0,EQUITY
NIB.F,Japan,,Nidec Corporation,FRA - Frankfurt,EUR,Industrials,Diversified Industrials,31706357760.0,EQUITY
NICE,Israel,,NICE Ltd.,NMS - NasdaqGS,USD,Technology,Software - Application,8604421120.0,EQUITY
NISA.F,Japan,,"Nissan Motor Co., Ltd.",FRA - Frankfurt,EUR,Consumer Cyclical,Auto Manufacturers,23767377920.0,EQUITY
NK.PA,France,,Imerys SA,PAR - Paris,EUR,Basic Materials,Building Materials,3166825984.0,EQUITY
NKE.DE,United States,OR,"NIKE, Inc.",GER - XETRA,EUR,Consumer Cyclical,Footwear & Accessories,117028298752.0,EQUITY
NKE.F,United States,OR,"NIKE, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Footwear & Accessories,117803655168.0,EQUITY
NKN.F,Japan,,Nikon Corporation,FRA - Frankfurt,EUR,Consumer Cyclical,Leisure,4728633344.0,EQUITY
NKTR,United States,CA,Nektar Therapeutics,NMS - NasdaqGS,USD,Healthcare,Biotechnology,5752131072.0,EQUITY
NLY,United States,NY,"Annaly Capital Management, Inc.",NYQ - NYSE,USD,Real Estate,REIT - Diversified,13105799168.0,EQUITY
NMA.F,Australia,VIC,Newcrest Mining Limited,FRA - Frankfurt,EUR,Basic Materials,Gold,13149044736.0,EQUITY
NMCAX,,,Voya MidCap Opportunities Fund Class A,NAS - Nasdaq,USD,,,1129782016.0,MUTUALFUND
NMCCX,,,Voya MidCap Opportunities Fund Class C,NAS - Nasdaq,USD,,,773900672.0,MUTUALFUND
NMCIX,,,Voya MidCap Opportunities Fund Class I,NAS - Nasdaq,USD,,,1338226816.0,MUTUALFUND
NMCN.L,United Kingdom,,nmcn plc,LSE - LSE,GBp,Industrials,Engineering & Construction,66859192.0,EQUITY
NMCOX,,,Voya MidCap Opportunities Fund Class O,NAS - Nasdaq,USD,,,1123568128.0,MUTUALFUND
NMCTX,,,Nuveen NWQ Multi-Cap Value Fund Class R3,NAS - Nasdaq,USD,,,,MUTUALFUND
NMM.F,United States,CO,Newmont Goldcorp Corporation,FRA - Frankfurt,EUR,Basic Materials,Gold,25992380416.0,EQUITY
NNA,Monaco,,Navios Maritime Acquisition Corporation,NYQ - NYSE,USD,Industrials,Shipping & Ports,87587192.0,EQUITY
NNBR,United States,NC,"NN, Inc.",NMS - NasdaqGS,USD,Industrials,Tools & Accessories,342325344.0,EQUITY
NNGF.F,United Kingdom,,National Grid plc,FRA - Frankfurt,EUR,Utilities,Utilities - Diversified,32370151424.0,EQUITY
NNI,United States,NE,"Nelnet, Inc.",NYQ - NYSE,USD,Financial Services,Credit Services,2359960832.0,EQUITY
NNIC.F,Russia,,Public Joint Stock Company Mining and Metallurgical Company Norilsk Nickel,FRA - Frankfurt,EUR,Basic Materials,Industrial Metals & Minerals,29750059008.0,EQUITY
NNN,United States,FL,"National Retail Properties, Inc.",NYQ - NYSE,USD,Real Estate,REIT - Retail,8864379904.0,EQUITY
NNW.F,South Africa,,Naspers Limited,FRA - Frankfurt,EUR,Technology,Internet Content & Information,87616512000.0,EQUITY
NOB.V,Canada,ON,Noble Mineral Exploration Inc.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,10004960.0,EQUITY
NOC,United States,VA,Northrop Grumman Corporation,NYQ - NYSE,USD,Industrials,Aerospace & Defense,54045642752.0,EQUITY
NOG,United States,MN,"Northern Oil and Gas, Inc.",ASE - NYSE American,USD,Energy,Oil & Gas E&P,765797888.0,EQUITY
NOH1.F,Norway,,Norsk Hydro ASA,FRA - Frankfurt,EUR,Basic Materials,Aluminum,6599795712.0,EQUITY
NOHA.F,Norway,,Norsk Hydro ASA,FRA - Frankfurt,EUR,Basic Materials,Aluminum,6637184000.0,EQUITY
NOK,Finland,,Nokia Corporation,NYQ - NYSE,USD,Technology,Communication Equipment,28284372992.0,EQUITY
NOKIA.HE,Finland,,Nokia Corporation,HEL - Helsinki,EUR,Technology,Communication Equipment,24872267776.0,EQUITY
NOU.F,United States,IN,NiSource Inc.,FRA - Frankfurt,EUR,Utilities,Utilities - Regulated Gas,9523748864.0,EQUITY
NOV,United States,TX,"National Oilwell Varco, Inc.",NYQ - NYSE,USD,Energy,Oil & Gas Equipment & Services,8046432256.0,EQUITY
NOVN.SW,Switzerland,,Novartis AG,EBS - Swiss,CHF,Healthcare,Drug Manufacturers - Major,199543373824.0,EQUITY
NOVO-B.CO,Denmark,,Novo Nordisk A/S,CPH - Copenhagen,DKK,Healthcare,Biotechnology,769132855296.0,EQUITY
NPRO.OL,Norway,,Norwegian Property ASA,OSL - Oslo,NOK,Real Estate,Real Estate - General,6416583680.0,EQUITY
NPS.F,Japan,,Nippon Steel Corporation,FRA - Frankfurt,EUR,Basic Materials,Steel,13371496448.0,EQUITY
NQL1.F,South Africa,,The Bidvest Group Limited,FRA - Frankfurt,EUR,Industrials,Conglomerates,3824819200.0,EQUITY
NRD.F,United States,WA,"Nordstrom, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Department Stores,4385180672.0,EQUITY
NRE.F,Finland,,Nokian Renkaat Oyj,FRA - Frankfurt,EUR,Consumer Cyclical,Rubber & Plastics,3573893376.0,EQUITY
NRG,United States,NJ,"NRG Energy, Inc.",NYQ - NYSE,USD,Utilities,Utilities - Independent Power Producers,9278015488.0,EQUITY
NRN.F,United States,MN,Xcel Energy Inc.,FRA - Frankfurt,EUR,Utilities,Utilities - Regulated Electric,27592556544.0,EQUITY
NRN.V,Canada,ON,Northern Shield Resources Inc.,VAN - TSXV,CAD,Basic Materials,Industrial Metals & Minerals,20253050.0,EQUITY
NSC,United States,VA,Norfolk Southern Corporation,NYQ - NYSE,USD,Industrials,Railroads,54001938432.0,EQUITY
NSK.F,Japan,,NSK Ltd.,FRA - Frankfurt,EUR,Industrials,Metal Fabrication,3693945600.0,EQUITY
NSY.F,Israel,,NICE Ltd.,FRA - Frankfurt,EUR,Technology,Software - Application,7590825984.0,EQUITY
NT5.F,Japan,,NTT DATA Corporation,FRA - Frankfurt,EUR,Technology,Information Technology Services,14667028480.0,EQUITY
NTAP,United States,CA,"NetApp, Inc.",NMS - NasdaqGS,USD,Technology,Data Storage,15139567616.0,EQUITY
NTBR.L,United Kingdom,,Northern Bear PLC,LSE - LSE,GBp,Basic Materials,Building Materials,10833732.0,EQUITY
NTES,China,,"NetEase, Inc.",NMS - NasdaqGS,USD,Technology,Internet Content & Information,33047209984.0,EQUITY
NTGY.MC,Spain,,"Naturgy Energy Group, S.A.",MCE - MCE,EUR,Utilities,Utilities - Regulated Gas,25811990528.0,EQUITY
NTH.F,United States,VA,Northrop Grumman Corporation,FRA - Frankfurt,EUR,Industrials,Aerospace & Defense,48505135104.0,EQUITY
NTO.F,Japan,,"Nintendo Co., Ltd.",FRA - Frankfurt,EUR,Technology,Electronic Gaming & Multimedia,40451198976.0,EQUITY
NTPC.BO,India,,NTPC Limited,BSE - BSE,INR,Utilities,Utilities - Independent Power Producers,1335269785600.0,EQUITY
NTPC.NS,India,,NTPC Limited,NSI - NSE,INR,Utilities,Utilities - Independent Power Producers,1337249628160.0,EQUITY
NTRS,United States,IL,Northern Trust Corporation,NMS - NasdaqGS,USD,Financial Services,Asset Management,19214348288.0,EQUITY
NTT.F,Japan,,Nippon Telegraph and Telephone Corporation,FRA - Frankfurt,EUR,Communication Services,Telecom Services,73497591808.0,EQUITY
NUE,United States,NC,Nucor Corporation,NYQ - NYSE,USD,Basic Materials,Steel,15495319552.0,EQUITY
NUEVAPOLAR.SN,Chile,,Empresas La Polar S.A.,SGO - Santiago,CLP,Consumer Cyclical,Department Stores,79965044736.0,EQUITY
NUO.F,United States,NC,Nucor Corporation,FRA - Frankfurt,EUR,Basic Materials,Steel,13782902784.0,EQUITY
NVA3.F,Thailand,,PTT Public Company Limited,FRA - Frankfurt,EUR,Energy,Oil & Gas Integrated,37472952320.0,EQUITY
NVAV.F,Thailand,,Charoen Pokphand Foods Public Company Limited,FRA - Frankfurt,EUR,Consumer Defensive,Farm Products,6417038848.0,EQUITY
NVD.F,United States,CA,NVIDIA Corporation,FRA - Frankfurt,EUR,Technology,Semiconductors,80395313152.0,EQUITY
NVDA,United States,CA,NVIDIA Corporation,NMS - NasdaqGS,USD,Technology,Semiconductors,88609497088.0,EQUITY
NVE.F,United States,VA,"NVR, Inc.",FRA - Frankfurt,EUR,Consumer Cyclical,Residential Construction,10796991488.0,EQUITY
NVJP.F,Belgium,,Umicore SA,FRA - Frankfurt,EUR,Industrials,Waste Management,6344422400.0,EQUITY
NVO,Denmark,,Novo Nordisk A/S,NYQ - NYSE,USD,Healthcare,Biotechnology,116532748288.0,EQUITY
NVR,United States,VA,"NVR, Inc.",NYQ - NYSE,USD,Consumer Cyclical,Residential Construction,12174164992.0,EQUITY
NVRA.F,Canada,ON,URU Metals Limited,FRA - Frankfurt,EUR,Basic Materials,Industrial Metals & Minerals,1629832.0,EQUITY
NVRCX,,,Columbia Virginia Intermediate Municipal Bond Fund Class C,NAS - Nasdaq,USD,,,,MUTUALFUND
NVS,Switzerland,,Novartis AG,NYQ - NYSE,USD,Healthcare,Drug Manufacturers - Major,200989900800.0,EQUITY
NWC.F,Norway,,Norwegian Air Shuttle ASA,FRA - Frankfurt,EUR,Industrials,Airports & Air Services,461479904.0,EQUITY
NWIN,United States,IN,NorthWest Indiana Bancorp,PNK - Other OTC,USD,Financial Services,Savings & Cooperative Banks,147754160.0,EQUITY
NWJ.F,United States,MA,Eversource Energy,FRA - Frankfurt,EUR,Utilities,Utilities - Regulated Electric,21872537600.0,EQUITY
NWL,United States,NJ,Newell Brands Inc.,NMS - NasdaqGS,USD,Consumer Defensive,Household & Personal Products,6164567040.0,EQUITY
NWL.F,United States,NJ,Newell Brands Inc.,FRA - Frankfurt,EUR,Consumer Defensive,Household & Personal Products,5638507520.0,EQUITY
NWS.AX,United States,NY,News Corporation,ASX - ASX,AUD,Consumer Cyclical,Broadcasting - TV,9859000320.0,EQUITY
NWSLV.AX,United States,NY,News Corporation,ASX - ASX,AUD,Consumer Cyclical,Broadcasting - TV,9794933760.0,EQUITY
NXGN,United States,CA,"NextGen Healthcare, Inc.",NMS - NasdaqGS,USD,Technology,Health Information Services,1202301568.0,EQUITY
NXT.L,United Kingdom,,NEXT plc,LSE - LSE,GBp,Consumer Cyclical,Apparel Stores,7416509952.0,EQUITY
NY7.F,United States,CO,Molson Coors Brewing Company,FRA - Frankfurt,EUR,Consumer Defensive,Beverages - Brewers,11676070912.0,EQUITY
NYNY,United States,NY,"Empire Resorts, Inc.",NGM - NasdaqGM,USD,Consumer Cyclical,Resorts & Casinos,446687200.0,EQUITY
